"seq","datelastmodified","institutioncode","collectioncode","catalognumber","basisofrecord","kingdom","phylum","class","ordem","family","genus","species","subspecies","scientificname","scientificnameauthor","identifiedby","yearidentified","monthidentified","dayidentified","typestatus","collector","collectornumber","fieldnumber","yearcollected","monthcollected","daycollected","julianday","timeofday","continentocean","country","stateprovince","county","locality","longitude","latitude","coordinateprecision","boundingbox","minimumelevation","maximumelevation","minimumdepth","maximumdepth","sex","preparationtype","individualcount","previouscatalognumber","relationshiptype","relatedcatalogitem","notes","barcode","geoflag"
55,2019-08-27 16:34:54,"IAP","PACA-AGP","112346","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","L. Sylvestre",2011,NA,NA,NA,"Nervo, M. H.","630",NA,2010,"11","17",NA,NA,NA,"Brasil","RS","Campo Bom","bairro Mônaco",-50.018056,-29.678889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: fragmento florestal","PACA112346",NA
56,2019-08-27 16:34:54,"IAP","PACA-AGP","112345","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Burmeister, E.L.",2011,"04","23",NA,"Burmeister, E.L.","3",NA,2010,"10","13",NA,NA,NA,"Brasil","RS","Três Cachoeiras",NA,-49.914192,-29.416453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hábito: terrícola Ecossistema: floresta ombrófila densa","PACA112345",NA
57,2019-08-27 16:34:54,"IAP","PACA-AGP","113620","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"A. Rohr SJ",NA,NA,1939,"01",NA,NA,NA,NA,"Brasil","RS",NA,"Morro do Sapucaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Depositado no Museu (Rambo) 24.08.1940.","PACA113620",NA
58,2019-08-27 16:34:54,"IAP","PACA-AGP","115436","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Becker, D.F.P.",2013,"09","10",NA,"Becker, D.F.P.",NA,NA,2013,"09","10",NA,NA,NA,"Brasil","RS","São Francisco de Paula","Floresta Nacional de São Francisco de Paula",-50.394217,-29.420572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PACA115436",NA
59,2019-08-27 16:34:54,"IAP","PACA-AGP","115656","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Quevedo, T. C. & Becker, D. F. P.",2013,"05","02",NA,"Quevedo, T. C.","17",NA,2013,"04","16",NA,NA,NA,"Brasil","RS","Campo Bom",NA,-51.015736,-29.673158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: Epífita","PACA115656",NA
60,2019-08-27 16:34:54,"IAP","PACA-AGP","116451","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Silva, V. L.",NA,NA,NA,NA,"Mallmann & Silva",NA,NA,2015,"05","08",NA,NA,NA,"Brasil","RS","Cambará do Sul","Parque do Itaimbezinho",-50.118572,-29.134469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hábito: terrícola","PACA116451",NA
61,2019-08-27 16:34:54,"IAP","PACA-AGP","116452","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Silva, V. L.",NA,NA,NA,NA,"Mallmann & Silva",NA,NA,2015,"05","18",NA,NA,NA,"Brasil","RS","Cambará do Sul","Parque do Itaimbezinho",-50.104969,-29.132972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hábito: corticícola","PACA116452",NA
62,2019-08-27 16:34:54,"IAP","PACA-AGP","116453","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Silva, V. L.",NA,NA,NA,NA,"Mallmann & Silva",NA,NA,2015,"05","18",NA,NA,NA,"Brasil","RS","Cambará do Sul","Parque do Itaimbezinho",-50.118572,-29.134469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hábito: corticícola","PACA116453",NA
63,2019-08-27 16:34:54,"IAP","PACA-AGP","117981","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Bauer, D.",2016,"12","25",NA,"Bauer,D.",NA,NA,2016,"12","09",NA,NA,NA,"Brasil","RS","Campo Bom",NA,-51.394217,-29.420572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecossistema: Floresta Estacional Decidual","PACA117981",NA
64,2019-08-27 16:34:54,"IAP","PACA-AGP","73367","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Sehnem SJ",NA,NA,NA,NA,"Sehnem, A.",NA,NA,1967,"10","10",NA,NA,NA,"Brasil","SC",NA,"Inferninho - prope Tijucas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: in humo in silva Hábito: humícola","PACA073367",NA
65,2019-08-27 16:34:54,"IAP","PACA-AGP","73368","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Sehnem SJ",1975,"08","01",NA,"Andrade-Lima",NA,NA,1974,"12",NA,NA,NA,NA,"Brasil","CE",NA,"Serra do Baturite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: lugares umidos - sobre rochas Hábito: rupícola","PACA073368",NA
66,2019-08-27 16:34:54,"IAP","PACA-AGP","73370","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Sehnem SJ",1975,"11","11",NA,"Bresolin, A.","306",NA,1971,"08","11",NA,NA,NA,"Brasil","SC","Gov. Celso Ramos","Vargem do Macario",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: mata de varzea Hábito: terrícola","PACA073370",NA
67,2019-08-27 16:34:54,"IAP","PACA-AGP","73375","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Sehnem SJ",NA,NA,NA,NA,"Sehnem, A.",NA,NA,1967,"10","10",NA,NA,NA,"Brasil","SC",NA,"Inferninho - prope Tijucas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: in humo in silva Hábito: humícola","PACA073375",NA
68,2019-08-27 16:34:54,"IAP","PACA-AGP","111648","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Sehenm",1967,NA,NA,NA,"Y. Mexia","4657",NA,NA,NA,NA,NA,NA,NA,"Brasil","MG","Viçosa",NA,-42.8819007873535,-20.7539005279541,13937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PACA111648","auto"
69,2019-08-27 16:34:54,"IAP","PACA-AGP","73371","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Sehnem SJ",1975,"12","18",NA,"A. Dziewa","133",NA,1975,"07","05",NA,NA,NA,"Brasil","PR","Matinhos","Caioba - Morro do Boi",-48.5428009033203,-25.8174991607666,15275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PACA073371","auto"
70,2019-08-27 16:34:54,"IAP","PACA-AGP","73372","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Sehnem SJ",1967,"09",NA,NA,"Hatschbach, G.","16796",NA,1967,"07","25",NA,NA,NA,"Brasil","PR","Paranaguá","Col. Pereira",-48.5092010498047,-25.5200004577637,24916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PACA073372","auto"
71,2019-08-27 16:34:54,"IAP","PACA-AGP","73365","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Sehnem SJ",1971,"03","06",NA,"Hatschbach, G.","25660",NA,1970,"11","27",NA,NA,NA,"Brasil","PR","Paranaguá","Ilha do Mel",-48.5092010498047,-25.5200004577637,24916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PACA073365","auto"
72,2019-08-27 16:34:54,"IAP","PACA-AGP","73374","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Sehnem SJ",1980,"02","28",NA,"Hatschbach, G.","42509",NA,1979,"09","27",NA,NA,NA,"Brasil","PR","Paranaguá","Rio da Vila",-48.5092010498047,-25.5200004577637,24916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: mata pluvial Hábito: terrícola","PACA073374","auto"
73,2019-08-27 16:34:54,"IAP","PACA-AGP","72761","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","L. Sylvestre",2000,"03",NA,NA,"Hatschbach, G.","11001",NA,1964,"02","23",NA,NA,NA,"Brasil","PR","Quatro Barras","Monte Alegre",-49.0769004821777,-25.3656005859375,17116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"det. (A. Sehnem 1964): Asplenium incurvatum Fee Habitat: na mata Hábito: terrícola","PACA072761","auto"
74,2019-08-27 16:34:54,"IAP","PACA-AGP","90677","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","C. Mondin",2000,"08",NA,NA,"Mondin, C.","1959",NA,2000,"08","19",NA,NA,NA,"Brasil","RS","Arroio do Sal","Balneário Rondinha Nova.",-49.8889007568359,-29.551399230957,15157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HASU 10424. Habitat: Erva abundante no chão da mata.","PACA090677","auto"
75,2019-08-27 16:34:54,"IAP","PACA-AGP","90676","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","dup. L. Silvestre",NA,NA,NA,NA,"Windisch, P. G.","9293",NA,1999,"06","18",NA,NA,NA,"Brasil","RS","Capão da Canoa",NA,-50.0097007751465,-29.7455997467041,15808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HASU 10274. Habitat: Mata de restinga, terrestre, solo encharcado, junto a base de arvoreta. Hábito: terrícola","PACA090676","auto"
76,2019-08-27 16:34:54,"IAP","PACA-AGP","93423","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Schmitt, J.L.",NA,NA,NA,NA,"Schmitt, J.L.","164",NA,2004,"04","17",NA,NA,NA,"Brasil","RS","Capão da Canoa",NA,-50.0097007751465,-29.7455997467041,15808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita de Cyathea atrovirens. Habitat: Floresta de Restinga.","PACA093423","auto"
77,2019-08-27 16:34:54,"IAP","PACA-AGP","90672","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","F. P. F. Athayde",2001,"06","10",NA,"F. P. F. Athayde","952",NA,2001,"06","05",NA,NA,NA,"Brasil","RS","Capão da Canoa","Fazenda Pontal. Junto à rodovia RS 407. Margem ga lagoa das Malvas.",-50.0097007751465,-29.7455997467041,15808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HASU 14088. Habitat: Terrestre, em mata de restinga. Área sombreada. Hábito: terrícola Ecossistema: MATA","PACA090672","auto"
78,2019-08-27 16:34:54,"IAP","PACA-AGP","72518","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","L. Sylvestre",2000,"03",NA,NA,"Sehnem, A.",NA,NA,1951,"01","17",NA,NA,NA,"Brasil","RS","Osório","Lagoa da Pinguela",-50.2696990966797,-29.8866996765137,27350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"det. (A. Sehnem): Asplenium campos-portoi Brade Habitat: in silva in humo Hábito: humícola","PACA072518","auto"
79,2019-08-27 16:34:54,"IAP","PACA-AGP","118541","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","da Silva, L. V.",2016,"05","04",NA,"da Silva, L. V.",NA,NA,2016,"05","04",NA,NA,NA,"Brasil","RS","São Francisco de Paula","rincão dos kroeff, fragmento pertecente a unisinos",-50.5835990905762,-29.4480991363525,76715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: terricola","PACA118541","auto"
80,2019-08-27 16:34:54,"IAP","PACA-AGP","108628","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","C.R. Lehn",2003,"07","12",NA,"C.R. Lehn","741",NA,2003,"03","04",NA,NA,NA,"Brasil","RS","São Francisco de Paula","Tainhas.",-50.5835990905762,-29.4480991363525,76715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HASU 15326 Habitat: interior de mata paludosa","PACA108628","auto"
81,2019-08-27 16:34:54,"IAP","PACA-AGP","101757","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","C. Curra",2002,"06","10",NA,"C. R. Lehn","365",NA,2002,"05","05",NA,NA,NA,"Brasil","RS","São Francisco de Paula","Tainhas, Serra do Pinto",-50.5835990905762,-29.4480991363525,76715,NA,975,975,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: Interior de capão Hábito: terrícola","PACA101757","auto"
82,2019-08-27 16:34:54,"IAP","PACA-AGP","108637","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","C.R. Lehn",2002,"07","02",NA,"C.R. Lehn","426",NA,2002,"06","27",NA,NA,NA,"Brasil","RS","São Francisco de Paula","Tainhas, Serra do Pinto.",-50.5835990905762,-29.4480991363525,76715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HASU 13895 Habitat: interior de mata, epífita","PACA108637","auto"
83,2019-08-27 16:34:54,"IAP","PACA-AGP","113369","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"A. Rohr SJ",NA,NA,1939,"01",NA,NA,NA,NA,"Brasil","RS","São Leopoldo",NA,-51.1472015380859,-29.7602996826172,10287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Depositado no Museu (Rambo) 24.08.1940. Habitat: terra; nas florestas aos pé da pedreira e do Sapucaia","PACA113369","auto"
84,2019-08-27 16:34:54,"IAP","PACA-AGP","906","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"L. Hach",NA,NA,1930,"10","10",NA,NA,NA,"Brasil","RS","São Leopoldo","M. Jacaré",-51.1472015380859,-29.7602996826172,10287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PACA000906","auto"
85,2019-08-27 16:34:54,"IAP","PACA-AGP","73363","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Sehnem SJ",NA,NA,NA,NA,"Sehnem, A.",NA,NA,1935,"09","25",NA,NA,NA,"Brasil","RS","São Leopoldo","Morro de Sapucaia",-51.1472015380859,-29.7602996826172,10287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: in silva","PACA073363","auto"
86,2019-08-27 16:34:54,"IAP","PACA-AGP","90675","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","J. Dutra et A. Sehnem",NA,NA,NA,NA,"Sehnem, A.",NA,NA,1935,"11","15",NA,NA,NA,"Brasil","RS","São Leopoldo","Rio dos Sinos.",-51.1472015380859,-29.7602996826172,10287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HASU 3864. Habitat: In silva interdum epiphytum.","PACA090675","auto"
87,2019-08-27 16:34:54,"IAP","PACA-AGP","73364","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Sehnem SJ",NA,NA,NA,NA,"Camargo, O. R.","3864",NA,1963,"01","20",NA,NA,NA,"Brasil","RS","Tramandaí","Lagoa Custodia",-50.1335983276367,-29.9846992492676,21077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: no mato denso Hábito: terrícola","PACA073364","auto"
88,2019-08-27 16:34:54,"IAP","PACA-AGP","72760","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","F. Gonzatii",2014,"06","25",NA,"Camargo, O. R.","3860",NA,1963,"01","20",NA,NA,NA,"Brasil","RS","Tramandaí","Margens da Lagoa Custodia",-50.1335983276367,-29.9846992492676,21077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: no mato denso Hábito: terrícola","PACA072760","auto"
89,2019-08-27 16:34:54,"IAP","PACA-AGP","73366","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Sehnem SJ",1968,"01","05",NA,"Klein","6044",NA,1965,"06","22",NA,NA,NA,"Brasil","SC","Florianópolis","Pantano do Sul",-48.5491981506348,-27.596700668335,27000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: restinga","PACA073366","auto"
90,2019-08-27 16:34:54,"IAP","PACA-AGP","73369","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Sehnem SJ",1975,"11","11",NA,"Reitz, R.","4997",NA,1952,"12","19",NA,NA,NA,"Brasil","SC","Palhoça","Campo do Maciambu",-48.6678009033203,-27.645299911499,31105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: no brejo Hábito: terrícola","PACA073369","auto"
91,2019-08-27 16:34:54,"IAP","PACA-AGP","73373","PreservedSpecimen","Plantae","Pteridophyta","Filicopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Sehnem SJ",1979,"11","24",NA,"D. A. de Grande","283",NA,1979,"03","15",NA,NA,NA,"Brasil","SP","Cananéia","Ilha do Cardoso - restinga proximo aos geradores",-47.9199981689453,-25.0100002288818,37574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: restinga Hábito: terrícola","PACA073373","auto"
92,2019-09-27 17:26:45,"UFOPA","HSTM","7876","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Ferreira, G.M.P.",2012,"07",NA,NA,"Pereira, F.G.; Garcia, R.J.F.; Benedetti, J.A.; Melges, A.M.C.","577",NA,2012,"06","26",NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Natural Municipal da Cratera de Colônia. Campo úmido.",-46.6300010681152,-23.5400009155273,53584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HSTM007876","auto"
93,2019-08-30 22:36:11,"UFJF","CESJ","14651","S","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"L. Roth","s.n.",NA,1950,"01","18",NA,NA,"América do Sul","Brasil","Minas Gerais","Bonsucesso","Na mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Folha até 150cm.","CESJ014651",NA
94,2019-08-30 22:36:11,"UFJF","CESJ","24105","S","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","R.F. Novelino",1990,"05","16",NA,"L. Krieger; et al.","FPNC1013",NA,1988,"10","15",NA,NA,"América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Cachoeira Bonita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Em local úmido, entre musgos. Margem do rio José Pedro.","CESJ024105",NA
95,2019-08-30 22:36:11,"UFJF","CESJ","69640","S","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","F. Gonzatti",2015,"03","11",NA,"F. Gonzatti","1463",NA,2014,"11","29",NA,NA,"América do Sul","Brasil","Rio Grande do Sul","Osório","Próximo à Lago das Traíras",-50.194681,-29.838611,NA,NA,14,14,NA,NA,NA,NA,NA,NA,NA,NA,"interior de mata paludosa","CESJ069640",NA
96,2019-08-30 22:36:11,"UFJF","CESJ","70082","S","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","V.A.O. Dittrich; A.M. Souza",2010,"04",NA,NA,"V.A.O. Dittrich; A.M. Souza; D. Clivati","1629",NA,2010,"04","03",NA,NA,"América do Sul","Brasil","Bahia","Abaíra","Catolés de Cima, Trilha para o Pico do Barbado",-41.900917,-13.291222,NA,NA,1615,1615,NA,NA,NA,NA,NA,NA,NA,NA,"Rupícola próxima a riacho em mata úmida","CESJ070082",NA
97,2019-08-30 22:36:11,"UFJF","CESJ","24173","S","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","R.F. Novelino",1990,"05","16",NA,"L. Krieger; et al.","CESJ24173",NA,1989,"04","30",NA,NA,"América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Próximo ao Terreirão - 2400msm. Entre pedras e arbustos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rizoma rodeado de briófitas.","CESJ024173",NA
98,2019-09-05 22:48:10,"UFJF","CESJ","65242","S","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","V.A.O. Dittrich",2014,"10",NA,NA,"V.A.O. Dittrich; L.V. Lima; E.J.O. Furtado","1912",NA,2014,"09","14",NA,NA,"América do Sul","Brasil","Minas Gerais","Santa Rita do Jacutinga","Serra da Bandeira",-43.993611,-22.021694,NA,NA,1610,1610,NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola em interior de mata","CESJ065242",NA
99,2019-08-30 22:36:11,"UFJF","CESJ","56353","S","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","F.S. Souza; V.A.O. Dittrich",2010,"07","24",NA,"F.S. Souza; V.A.O. Dittrich; L. Menini Neto; F.R.G. Salimena","960",NA,2010,"07","24",NA,NA,"América do Sul","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Mata do chapadão. S22 07.689 W44 43.986. 2049 msm.",-44.744056,-22.135806,NA,NA,2049,2049,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita no interior de mata.","CESJ056353",NA
100,2019-08-30 22:36:11,"UFJF","CESJ","63337","S","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","V.A.O. Dittrich",2013,"07",NA,NA,"V.A.O. Dittrich","1820",NA,2013,"07","21",NA,NA,"América do Sul","Brasil","Minas Gerais","Bom Jardim de MInas","Serra da Bandeira, Na trilha para o topo, face norte",-44.001322,-22.021003,NA,NA,1650,1650,NA,NA,NA,NA,NA,NA,NA,NA,"Epífito em base de árvore (sobre serapilheira) em em floresta úmida altomontana, em grotão.","CESJ063337",NA
101,2019-08-30 22:36:11,"UFJF","CESJ","67916","S","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","L. Sylvestre",2000,"03",NA,NA,"E.L.M. Catharino","947",NA,1986,"09","06",NA,NA,"América do Sul","Brasil","São Paulo","Iguape","Peropava, Fazenda Boa Vista. 24º34'-24º36' S / 47º37'-47º40' W",-47.616667,-24.566667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chão da mata.","CESJ067916",NA
102,2019-08-30 22:36:11,"UFJF","CESJ","69184","S","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","L.V. Lima",2017,"02",NA,NA,"G.B. Oliveira; A. Cabral; M.C.A. Mota","209",NA,2016,"06","26",NA,NA,"América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta dos Fugitivos, 15-20m da entrada da gruta",-43.883056,-21.677778,NA,NA,1670,1670,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CESJ069184",NA
103,2019-08-30 22:36:11,"UFJF","CESJ","69202","S","Plantae","Polypodiopsida",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","L.V. Lima",2017,"02",NA,NA,"G.B. Oliveira; A. Cabral","238",NA,2016,"07","23",NA,NA,"América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Entre as grutas dos Fugitivos e Três Arcos",-43.883056,-21.677778,NA,NA,1670,1670,NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola","CESJ069202",NA
